,Start,End,Peak Level,Dynamic Range,RMS Level,RMS Variance,Label
198,75.848844,76.05151066666667,0.8041065335273743,0.8040973544120789,0.0006296038122895826,2.5522277586894307e-08,H
199,76.098844,76.30151066666667,0.3088843524456024,0.3088650703430176,0.0002884801903712362,1.2858459614562292e-09,H
200,76.348844,76.55151066666667,1.626481056213379,1.626447319984436,0.0012628064740525793,6.490855575795057e-07,S
201,76.598844,76.80151066666667,0.5995827317237854,0.5995755195617676,0.0006860140737483018,8.894049416518374e-09,H
202,76.848844,77.05151066666667,0.2901228666305542,0.29011890292167664,0.00031343300906901676,1.5326591151169537e-09,H
203,77.098844,77.30151066666667,0.3287253677845001,0.3287050426006317,0.00040161752046957987,2.2518955721008125e-09,S
204,77.348844,77.55151066666667,1.7108174562454224,1.7107921838760376,0.001014116639310629,5.39698826972352e-07,H
205,77.598844,77.80151066666667,1.0083262920379639,1.0083101987838745,0.001090184041039198,1.0376592673558091e-07,H
206,77.848844,78.05151066666667,0.7705823183059692,0.7705692052841187,0.000828234176335238,5.423980858378834e-08,H
207,78.098844,78.30151066666667,1.3933254480361938,1.393309473991394,0.000684907483774998,2.641431689086734e-07,H
208,78.348844,78.55151066666667,0.8584226369857788,0.8584057688713074,0.0009137606099332126,9.634466004365203e-09,H
209,78.598844,78.80151066666667,0.5620347261428833,0.5620223879814148,0.000373296599043005,1.7175060797155127e-08,H
210,78.848844,79.05151066666667,0.6255812048912048,0.6255660653114319,0.0005270476710532132,3.09757111040523e-08,H
211,79.098844,79.30151066666667,0.2610898017883301,0.26107528805732727,0.0002966046560064301,4.296036374723917e-10,H
212,79.348844,79.55151066666667,0.3193879723548889,0.3193712532520294,0.0003124689170345723,6.166342343722203e-10,H
213,79.598844,79.80151066666667,0.26222312450408936,0.26219794154167175,0.0002828727217088438,4.882290148283893e-10,H
214,79.848844,80.05151066666667,0.2715515196323395,0.27153635025024414,0.0002815120644328878,3.4567630582763067e-10,S
